1910058	ராமநாதபுரம் அருகே கூடுதல் கட்டணத்தில் வெறிச்சோடிய சந்திணை மரபணு பூங்கா	ராமநாதபுரம் அருகே கூடுதல் கட்டணத்தில் வெறிச்சோடிய சந்திணை மரபணு பூங்கா	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001910058.wav	ராமனாதவிரம் அருகை கூட்தல் கட்டனத்தில் வெரிச்சோடிய சந்தினை மரவ்வனோ புங்கா	ராமநாதபுரம் அருகே கூடுதல் கட்டணத்தில் வெறிச்சோடிய சந்திணை மரம் னு பூங்கா
1780325	இதுபோன்ற செயலில் ஈடுபட்ட திவாரிதான் இதுகுறித்து விளக்கம் அளிக்க வேண்டும் என்றார்	இதுபோன்ற செயலில் ஈடுபட்ட திவாரிதான் இதுகுறித்து விளக்கம் அளிக்க வேண்டும் என்றார்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001780325.wav	இதுபொண்டு சேர இர்படுத் திவர்ன தீவிரவத்ததிவாரிதான் இதுகுறித்து விளக்க மலிகு வேண்ட மென்றார்	இது பொட்டு சேர ஏற்படுத்தி வர தீவிரம் திவாரிதான் இதுகுறித்து விளக்கம் மல்க வேண்டுமென்றால்
360174	பொது செயலாளர் துணை பொது செயலாளர் பொருளாளர் மர்மநபர்	பொது செயலாளர் துணை பொது செயலாளர் பொருளாளர் மர்மநபர்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000360174.wav	பொதுசெயலாலர் துணைபொதுசெய்லாலர் பொர்ளாலர் மறுமனவர்	பொதுச்செயலாளர் துணை பொது செயலாளர் பொருளாளர் மர்மநபர்
230261	நேற்று ராத்திரி சம்பத் விட்டில் பூவி அவித்துகிடந்ததாக எனது இரண்டு கண்களாக உத்து பார்த்தேன் அதை பார்த்து சி என்றும் காரி என்றும் துப்பி விட்டேன்	நேற்று ராத்திரி சம்பத் விட்டில் பூவி அவித்துகிடந்ததாக எனது இரண்டு கண்களாக உத்து பார்த்தேன் அதை பார்த்து சி என்றும் காரி என்றும் துப்பி விட்டேன்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000230261.wav	நெற்றுராத்தரை சம்பது விடில்புவி அஉத்துக கிடந்தது நான் என் இரண்டுகண்கலாக உத்துபாத்தேன் அதைபார்த்துச்சீஎன்றும் கார்ிஎன்றும் துப்பிவிட்டேன்	நேற்று ராத்திரி செம்பு வெயில் புதிய உத்து கிடந்த நான் என் இரண்டு கண்களாக உத்து பாத்தோம் அதை பார்த்துக் சி என்றும் கார் என்றும் துப்பி விட்டேன்
890023	விடுதலைய எதிர்த்து வெளிநடப்பு செய்த காங்கிரஸ் மொகறகட்டைகளை பெயருடன் வெளியிடுமாறு அரசை கேட்டுக்கொள்கிறோம்	விடுதலைய எதிர்த்து வெளிநடப்பு செய்த காங்கிரஸ் மொகறகட்டைகளை பெயருடன் வெளியிடுமாறு அரசை கேட்டுக்கொள்கிறோம்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000890023.wav	விடுதலையை எதிர்த்து வளிநடப்பு செய்து காங்ரஸ் மொகர் காட்டைகளைப் பேருடன் வெளியிடுமாறு அரசை் கேட்டுக் கொள்கிரோம்	விடுதலையை எதிர்த்து வெளிநடப்பு செய்து காங்கிரஸ் மொகறகட்டைகளை பெயருடன் வெளியிடுமாறு அரசை கேட்டுக் கொள்கிறோம்
2370163	வானத்தில் பறக்கும் பறவைக்கு பூமியில் நீ சிறிய புழுவாய் தெரிவாய்	வானத்தில் பறக்கும் பறவைக்கு பூமியில் நீ சிறிய புழுவாய் தெரிவாய்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002370163.wav	வானத்தில் பறக்கும் பரவைக்கு பூமையில் நீசெரிய பொழுவாய் தெரிவாய்	வானத்தில் பறக்கும் பறவைக்கு பூமியில் நீ சிறிய புழுவாய் தெரிவாய்
310155	இந்த சமூகம் எப்படி இருக்கவேண்டுமென்று நாம் நினைக்கிறோமோ அப்படியே முதலில் நாம் வாழ்ந்து காட்ட வேண்டும்	இந்த சமூகம் எப்படி இருக்கவேண்டுமென்று நாம் நினைக்கிறோமோ அப்படியே முதலில் நாம் வாழ்ந்து காட்ட வேண்டும்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000310155.wav	இந்த சமுகம் எப்படி இருக்க வேண்டுமென்று நாம் நினைக்கிரோமோ அப்படியே முதலில் நாம்வாழ்ந்து காட்ட வேண்டும்	இந்த சமூகம் எப்படி இருக்க வேண்டுமென்று நாம் நினைக்கிறோமோ அப்படியே முதலில் நாம் வாழ்ந்து காட்ட வேண்டும்
2250187	பரமசிவன் கழுத்திலிருந்து பாம்பு கேட்டது கருடா மிரட்டுவதும் என்று புத்தியில் இல்லையே	பரமசிவன் கழுத்திலிருந்து பாம்பு கேட்டது கருடா மிரட்டுவதும் என்று புத்தியில் இல்லையே	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002250187.wav	பாரமசெவன் கலித்திலிருந்து பாமுகேட்டது கருட மிருட்டோது என்றுபுத்தில் லல்லையே	பரமசிவன் கழுத்திலிருந்து பாமக கேட்டது கருடா மிரட்டுவதும் என்று படத்தில் இல்லையே
1450433	காயம் அடைந்தவர்களுக்கு சிகிச்சை அளிப்பதற்காக புது மாத்தளன் என்ற இடத்தில் தற்காலிக மருத்துவமனை அமைக்கப்பட்டுள்ளது	காயம் அடைந்தவர்களுக்கு சிகிச்சை அளிப்பதற்காக புது மாத்தளன் என்ற இடத்தில் தற்காலிக மருத்துவமனை அமைக்கப்பட்டுள்ளது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001450433.wav	காய அடைநவர்களைக்கு சிகிச்சை அளைப்ப திருக்காக புதுமாத்தலன் என்றஇடத்தில் தர்காலி அமர் தோனை அமக்கப்பட்டுளளது	காயம் அடைந்தவர்களுக்கு சிகிச்சை அழைப்பு இருக்கா புது மாத்தளன் என்ற இடத்தில் தற்காலிக அவர் துரை அமைக்கப்பட்டுள்ளது
220310	வட கிழக்கு மாநிலங்களில் மாவோயிஸ்டுகள் அமைதியாக சீர்குலைத்து வருவதாக மாநில அரசுகள் தடுத்து நிறுத்த வேண்டும்	வட கிழக்கு மாநிலங்களில் மாவோயிஸ்டுகள் அமைதியாக சீர்குலைத்து வருவதாக மாநில அரசுகள் தடுத்து நிறுத்த வேண்டும்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000220310.wav	வடைகிலக்கு மாநிலங்கள் மாவஸ்சிகள் அமெதியாகஸ் சிற்குளைத்தொருதா மான்லாஅரசகள் தடுத்துநேழ்த்த வேண்டும்	வடகிழக்கு மாநிலக் மாற்றிக் அமைதியாக சீர்குலைத்து தா மாநில அரசுகள் தடுத்து நடத்த வேண்டும்
140412	இதற்கு உடனடியாக தீர்வு காணாவிட்டால் அது கடும் விளைவுகளை ஏற்படுத்தி விடும்	இதற்கு உடனடியாக தீர்வு காணாவிட்டால் அது கடும் விளைவுகளை ஏற்படுத்தி விடும்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000140412.wav	இதிற்கு உடுநெடியாகத் தீர்வு காணாவிட்டால் அது கடும் விளைவுகளை ஏற்பதத்து விடும்	இதற்கு உடனடியாக தீர்வு காணாவிட்டால் அது கடும் விளைவுகளை ஏற்படுத்தி விடும்
460345	முன்னதாக இன்று காலை ராய் வெளியிட்ட அறிக்கையில் நான் தப்பி ஓடவில்லை நான் லக்னோவில்தான் இருக்கிறேன்	முன்னதாக இன்று காலை ராய் வெளியிட்ட அறிக்கையில் நான் தப்பி ஓடவில்லை நான் லக்னோவில்தான் இருக்கிறேன்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000460345.wav	முன்னதாகு என்று கலைராய்வெளியிட் டருக்கேல் நான் தப்பிபொட விள்லே நான்னால்லோம் இல்தான் இருக்கிறேன்	முன்னதாக என்று கலை ராய் வெளியிட்ட இருக்கேன் நான் தப்பி பட வில்லை நான் நல்ல தான் இருக்கிறேன்
1780119	படம் ரிலீஸானா பாதுகாப்பு தர போலிஸ் இல்லைன்னு சொன்னாங்க	படம் ரிலீஸானா பாதுகாப்பு தர போலிஸ் இல்லைன்னு சொன்னாங்க	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001780119.wav	படம்பெலலி சன பாதுகப்பு தரபோலிஸ இல்லையன சொன்னாக	படம் பலி சன் பாதுகாப்பு தர போலி இல்லை சொன்னா
2340410	ஆட்டத்தின்போது பீட்டர்சன் தன்மையைப் பொறுத்து பந்து வீசி வியூகத்தை வருத்துக்கலாம்	ஆட்டத்தின்போது பீட்டர்சன் தன்மையைப் பொறுத்து பந்து வீசி வியூகத்தை வருத்துக்கலாம்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002340410.wav	அட்டத்தின் பொது பீற்ரசன் தன்மையைப் பெறுத்து வந்துவீசு வியாகத்தைவ வெறுத்துக்களாம்	சட்டத்தின் பொது பீட்டர்சன் தன்மையைப் பொறுத்து வந்து வீசி வியூகத்தை வர வருத்துக்கலாம்
1520269	மத்தியில் பாஜக ஆட்சிக்கு வந்ததால் நிச்சயம் தெலுங்கானா தனி மாநிலம் அமைக்கப்படும்	மத்தியில் பாஜக ஆட்சிக்கு வந்ததால் நிச்சயம் தெலுங்கானா தனி மாநிலம் அமைக்கப்படும்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001520269.wav	மத்தியில் பாஜாகஆச்சுக்கு வந்ததால் நிச்சியம் தெலுங்கானா தனிமானிலம் அமைக்குபடும்	மத்தியில் பாஜக ஆட்சிக்கு வந்ததால் நிச்சயம் தெலுங்கானா தனி மாநிலம் அமைக்க படும்
2030462	நாடு முழுவதும் தேர்தல் பிரச்சாரங்களும் வாக்குப்பதிவுகளும் சுறுசுறுப்பாக நடந்து வருகின்றன	நாடு முழுவதும் தேர்தல் பிரச்சாரங்களும் வாக்குப்பதிவுகளும் சுறுசுறுப்பாக நடந்து வருகின்றன	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002030462.wav	நாடுமுளிவதும் தேர்தல் பிரச்சாரங்களும் வாக்குப்பதிவுகளும் சுருசுருப்பாக நடந்துவருகின்றன	நாடு முழுவதும் தேர்தல் பிரச்சாரங்களும் வாக்குப்பதிவுகளும் சுறுசுறுப்பாக நடந்துவருகின்றன
1730498	ஷேவாக் டெல்லி வீரர் என்பதும் இங்கே நினைவு கூறத்தக்கது	ஷேவாக் டெல்லி வீரர் என்பதும் இங்கே நினைவு கூறத்தக்கது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001730498.wav	சேயவாகு டெல்லிவிரரு் என்பது இங்கே நினைவு கூறத்தக்கது	ஷேவாக் டெல்லி வீரர் என்பது இங்கே நினைவு கூறத்தக்கது
1290256	இதனால் யாழ்ப்பாணத்தில் வசிக்கும் லட்சக்கணக்கானத் தமிழர்கள் கடும் அவதிக்குள்ளாயினர்	இதனால் யாழ்ப்பாணத்தில் வசிக்கும் லட்சக்கணக்கானத் தமிழர்கள் கடும் அவதிக்குள்ளாயினர்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001290256.wav	இதநால் யால் பானத்தில் வசிக்கும் லெச்சக்கண காண தமிழர்கள் காடும் அவதி குளளாயின	இதனால் யார் வானத்தில் வசிக்கும் லட்சக்கணக்கான தமிழர்கள் கடும் அவதிக்குள்ளாயினர்
160257	சுஷ்மா சுவராஜின் பேச்சைத் தொடர்ந்து பல்வேறு கட்சிகளின் உறுப்பினர்களும் பேசினர்	சுஷ்மா சுவராஜின் பேச்சைத் தொடர்ந்து பல்வேறு கட்சிகளின் உறுப்பினர்களும் பேசினர்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000160257.wav	சுஷ்மா சுவாராதின் பேச்சைத் தொடந்து பல்வெறு கட்சிகளைன் உருபினர்களும் பேசினர்	சுஷ்மா சுவராஜின் பேச்சைத் கடந்து பல்வேறு கட்சிகளின் உறுப்பினர்களும் பேசினர்
870362	ஓபுலாபுரம் சுரங்கங்கள் ஆந்திர மாநிலம் ஆனந்தப்பூர் மாவட்டத்தின் கீழ் வருகிறது	ஓபுலாபுரம் சுரங்கங்கள் ஆந்திர மாநிலம் ஆனந்தப்பூர் மாவட்டத்தின் கீழ் வருகிறது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000870362.wav	ஒபுலாபுறம் சவுரங்கச்ச ஆந்திர ாநிலம் ஆணந்தபூர் மாவிட தென்கில் வரிகிறது	ஓபுலாபுரம் சுரங்க ஆந்திர மாநிலம் ஆனந்தப்பூர் மாவட்ட திகில் வருகிறது
20021	எல்லா நடிகைகளைப் போலவே நானும் தொழிலதிபரைத்தான் திருமணம் செய்வேன்	எல்லா நடிகைகளைப் போலவே நானும் தொழிலதிபரைத்தான் திருமணம் செய்வேன்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000020021.wav	எல்லா நடிககையிலைப போலவே நானும் தொழிலதிவரை தான் திருமணம் செய்வேன்	எல்லா நடிகை போலவே நானும் தொழில் திரை தான் திருமணம் செய்வேன்
270439	இதேபோல சீனாவிலிருந்து இலங்கைக்கு அதிகளவில் விமானங்களை இயக்க முன்வர வேண்டும் என சீனாவைக் கேட்டுக் கொள்கிறேன்	இதேபோல சீனாவிலிருந்து இலங்கைக்கு அதிகளவில் விமானங்களை இயக்க முன்வர வேண்டும் என சீனாவைக் கேட்டுக் கொள்கிறேன்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000270439.wav	இதேபோலச் சீனாவிலிருந்த இளங்கைக்க அதிகளவில் வி மாநங்களை இயக்க முண்வர வேண்டும் என சீனாவைக் கேட்டுக் கொள்கிறேன்	இதேபோல் சீனாவிலிருந்து இலங்கைக் அதிகளவில் விமானங்களை இயக்க முன்வர வேண்டும் என சீனாவைக் கேட்டுக் கொள்கிறேன்
1930470	அது மட்டுமில்ல மிரட்டிப் பணம் பறித்த நில அபகரிப்பு மிரட்டல் பல்வேறு குற்றச்சாட்டுக்களை அன்னா ஹஸாரே மீது உள்ளன	அது மட்டுமில்ல மிரட்டிப் பணம் பறித்த நில அபகரிப்பு மிரட்டல் பல்வேறு குற்றச்சாட்டுக்களை அன்னா ஹஸாரே மீது உள்ளன	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001930470.wav	அதுமட்டு மில்ல மிரட்டி பணம்பரிதான் நிலாபகிழ மிறட்டல் பல்வேர் குற்றஜாட்டிகளே அண்ணாகதா ரே மீது உள்ளம	அது மட்டுமில்ல மிரட்டி பண்ற தான் நிலவி மிரட்டல் பல்வேறு குற்றச்சாட்டுகள் அண்ணா ஹசாரே மீது உள்ளன
1230188	உமாசங்கர் ஏன் ஏசுட்ட பேசி இந்துத்துவாவாதி மோடிட்ட இருந்து இந்தியாவ காப்பாத்தக்கூடாது	உமாசங்கர் ஏன் ஏசுட்ட பேசி இந்துத்துவாவாதி மோடிட்ட இருந்து இந்தியாவ காப்பாத்தக்கூடாது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001230188.wav	மாஷங்கர் ஏன் ஏசுடட பேசுஇண்துதுவாவாதி மொடிட்டை இருந்து இந்தியாவ காப்பாத்திக்கூடாது	உமாசங்கர் ஏன் ஏசுட்ட பேசு இந்துத்துவாவாதி மோடிட்ட இருந்து இந்தியாவ காப்பாத்தக்கூடாது
2250042	மனைவியுடனான சண்டையில் தோற்றுவிடுங்கள், அதுதான் உங்கள் வாழ்க்கையில் வெற்றி பெறுவதற்கான குறுக்கு வழி	மனைவியுடனான சண்டையில் தோற்றுவிடுங்கள் அதுதான் உங்கள் வாழ்க்கையில் வெற்றி பெறுவதற்கான குறுக்கு வழி	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002250042.wav	மனைவொடுன் சண்டையில் தோற்றிவடுங்கள் அதுதனங்கள் வாழ்க்கையில் வெற்றிபெருவதிற் காண குற்க்குவளி	மழையுடன் சண்டையில் தோற்றுவிடுங்கள் அது தங்கள் வாழ்க்கையில் வெற்றி பெறுவதற்கான குறுக்கு வலி
510489	மேலும் முன்பு போல் இல்லாமல் இந்தத் தடைகளை சரியாக பின்பற்றுகிறார்களா என்பதை சோதனையிடவும் நடவடிக்கை எடுக்கத் திட்டமிட்டுள்ளது மத்திய அரசு	மேலும் முன்பு போல் இல்லாமல் இந்தத் தடைகளை சரியாக பின்பற்றுகிறார்களா என்பதை சோதனையிடவும் நடவடிக்கை எடுக்கத் திட்டமிட்டுள்ளது மத்திய அரசு	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/000510489.wav	மேலும் முன்புபோல் இல்லாமல் இந்தத் தடைகளை சரியாக பின்பெற்றுகதார்லா என்பதை சோதர் இடவும் நடவடிகிஎடுக்க திட்டமிட்டுள்ளது மதியாரசு	மேலும் முன்பு போல் இல்லாமல் இந்தத் தடைகளை சரியாக பின்பற்றுகிறார்களா என்பதை சோதனையிடவும் நடவடிக்கை எடுக்க திட்டமிட்டுள்ளது மத யாரு
1190400	மின்சார ஒழுங்குமுறை ஆணையாம் என்று தமிழ்நாடு தவிர தனியார் நிறுவனம் அல்ல	மின்சார ஒழுங்குமுறை ஆணையாம் என்று தமிழ்நாடு தவிர தனியார் நிறுவனம் அல்ல	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001190400.wav	மென்சார ஒொளுங்கு முரையானே யாம்என்து தமிழாடு தவிர தனியார் இருண மல்ல	மின்சார ஒழுங்கு முறை நானே நாம் எந்த தமிழ தவிர தனியார் எரும வல்ல
2380123	மேதகு அப்துல் கலாமின் இறுதிச் சடங்கில் கலந்து கொள்ளவாது தமிழக முதல்வர் வெளியில் வருவாரா	மேதகு அப்துல் கலாமின் இறுதிச் சடங்கில் கலந்து கொள்ளவாது தமிழக முதல்வர் வெளியில் வருவாரா	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002380123.wav	மேதகு அவ்துல்கலாமின் இரிதிச் சடங்கில் கலந்துகொல்லவாது தமிழகமுதல்வர் வெளியில் வருவாரா	மேதகு அப்துல்கலாமின் இறுதிச் சடங்கில் கலந்து கொள்ளவாது தமிழக முதல்வர் வெளியில் வருவாரா
2070256	இது போன்று வெளிநாடு வாழ இந்தியக் கணவர்களால் பாதிக்கப்படும் பெண்களின் எண்ணிக்கை பஞ்சாபில்தான் அதிகம் உள்ளது	இது போன்று வெளிநாடு வாழ இந்தியக் கணவர்களால் பாதிக்கப்படும் பெண்களின் எண்ணிக்கை பஞ்சாபில்தான் அதிகம் உள்ளது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002070256.wav	இது பொன்று வெளி நாடுவாழத்துவைந்தியக காணவர்களால் பதிகப்டும் பெண்களே நென்னிக்கை் பஞ்சாபில்தான் அதிக முள்ளது	இது பொன் வெளிநாடு வாழ்த்து இந்தியக் கணவர்களால் அதிக படும் பெண்களை மன்னிக்க பஞ்சாபில்தான் அதிக உள்ளது
1720137	வை சென்னை சிறைக்கு மாற்ற தமிழக அரசு முயலாதது ஏன்?	வை சென்னை சிறைக்கு மாற்ற தமிழக அரசு முயலாதது ஏன்	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001720137.wav	வை்சன்னை சிறைக்கு மாற்ற தமிழகாரசு மயலாததுயேன்	வை சென்னை சிறைக்கு மாற்ற தமிழக அரசு முயலாதது தேன்
2220287	அதனால்தான் தாஜ்மஹாலுக்கு இத்தனை ஆண்டுகள் ஆன போதும் மவுசு குறையாமல் உள்ளது	அதனால்தான் தாஜ்மஹாலுக்கு இத்தனை ஆண்டுகள் ஆன போதும் மவுசு குறையாமல் உள்ளது	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/002220287.wav	அதன்னல் தன் தாஜ்ம்கலுகி தனே அண்டுகள் அனப்பதும் ஆசுகுறையல	அதனால் தன் தாய் மகளுக்கு தனை ஆண்டுகள் என்பதும் பசு குறை
1500236	நாலு லட்சம் சம்பளம் எடுத்தாலும் நீ ஒரு அனாதை வெளிநாட்ல	நாலு லட்சம் சம்பளம் எடுத்தாலும் நீ ஒரு அனாதை வெளிநாட்ல	/home/ubuntu/speech_data/t-seed/MSR/microsoftspeechcorpusindianlanguages/ta-in-Test/Audios/001500236.wav	நாலரச்சம் சாம்பலம் எடுத்தலும் மீயொரு அனாதை வெழி நாட்ல	நா லட்சம் சம்பளம் எடுத்தாலும் மேயர் அனாதை வெளிநாட்ல
